step,hour,txn_type,amount,name_orig,old_balance_orig,new_balance_orig,name_dest,old_balance_dest,new_balance_dest,balance_diff_orig,balance_diff_dest,amount_to_balance_ratio,dest_balance_zeroed,night_txn_flag,weekend_flag,round_amount_flag,is_fraud
605,5,DEBIT,12262.87,C3132034,3504.4,0.0,C6304312,66420.53,78683.4,3504.4,12262.87,3.4993,0,1,0,0,0
113,17,DEBIT,747.81,C3467471,52396.25,51648.44,C9530736,5221.5,5969.31,747.81,747.81,0.0143,0,0,0,0,0
571,19,PAYMENT,8395.42,C6545885,16979.24,8583.82,C8938575,11098.65,19494.07,8395.42,8395.42,0.4945,0,0,0,0,0
366,6,DEBIT,558.41,C2225457,526459.46,525901.05,C3039029,83831.98,84390.39,558.41,558.41,0.0011,0,0,0,0,0
371,11,CASH_IN,16287.57,C9206850,108859.11,125146.68,C7060191,7901.32,24188.89,-16287.57,16287.57,0.1496,0,0,0,0,0
342,6,PAYMENT,3760.31,C6443497,2299.18,0.0,C8214287,7415.12,11175.43,2299.18,3760.31,1.6355,0,0,0,0,0
518,14,CASH_IN,11682.98,C1778039,1342082.39,1353765.37,C3462056,1227.37,12910.35,-11682.98,11682.98,0.0087,0,0,0,0,0
237,21,PAYMENT,1492.14,C9886112,12707.82,11215.68,C2628855,62596.58,64088.72,1492.14,1492.14,0.1174,0,0,0,0,0
674,2,CASH_IN,2742.82,C2307950,2495.25,5238.07,C3951244,32646.24,35389.06,-2742.82,2742.82,1.0992,0,1,0,0,0
404,20,CASH_IN,8646.44,C5841226,11969.47,20615.91,C8397824,49734.55,58380.99,-8646.44,8646.44,0.7224,0,0,0,0,0
17,17,CASH_OUT,1522.76,C9448552,19406.22,17883.46,C3856033,4851.18,6373.94,1522.76,1522.76,0.0785,0,0,0,0,0
661,13,DEBIT,2523.7,C5368599,7383.92,4860.22,C9016120,584.02,3107.72,2523.7,2523.7,0.3418,0,0,1,0,0
369,9,CASH_IN,1231.03,C5745614,233135.47,234366.5,C9718195,1727.45,2958.48,-1231.03,1231.03,0.0053,0,0,0,0,0
432,0,DEBIT,1115.26,C9912845,3871.85,2756.59,C5306323,5114.67,6229.93,1115.26,1115.26,0.288,0,1,0,0,0
203,11,CASH_IN,8174.09,C8123688,60010.81,68184.9,C8123353,219742.19,227916.28,-8174.09,8174.09,0.1362,0,0,0,0,0
701,5,CASH_IN,28993.13,C3107565,11713.5,40706.63,C9797148,2566.09,31559.22,-28993.13,28993.13,2.4752,0,1,0,0,0
15,15,CASH_IN,6684.39,C6097978,144445.88,151130.27,C1219547,28295.03,34979.42,-6684.39,6684.39,0.0463,0,0,0,0,0
699,3,CASH_IN,165065.79,C8784815,15783.98,180849.77,C6724883,3551.19,168616.98,-165065.79,165065.79,10.4578,0,1,0,0,0
142,22,DEBIT,1506.77,C7405705,21058.71,19551.94,C8930696,16201.2,17707.97,1506.77,1506.77,0.0716,0,1,1,0,0
577,1,CASH_OUT,5476.14,C8270657,41527.46,36051.32,C1375313,20476.58,25952.72,5476.14,5476.14,0.1319,0,1,0,0,0
60,12,DEBIT,1346.71,C6622965,147335.12,145988.41,C7458718,18679.04,20025.75,1346.71,1346.71,0.0091,0,0,0,0,0
609,9,CASH_OUT,12743.49,C5481678,137849.02,125105.53,C5596487,20529.05,33272.54,12743.49,12743.49,0.0924,0,0,0,0,0
165,21,TRANSFER,26317.09,C6399880,49693.52,23376.43,C8706901,4769.29,31086.38,26317.09,26317.09,0.5296,0,0,1,0,0
103,7,DEBIT,21969.98,C1986566,6562.06,0.0,C1946011,47795.04,69765.02,6562.06,21969.98,3.348,0,0,0,0,0
11,11,CASH_IN,11835.5,C2305527,18165.76,30001.26,C5267350,39904.01,51739.51,-11835.5,11835.5,0.6515,0,0,0,0,0
665,17,PAYMENT,3765.82,C1950990,51364.06,47598.24,C8972555,6980.77,10746.59,3765.82,3765.82,0.0733,0,0,1,0,0
679,7,CASH_IN,16545.75,C9070308,7307.16,23852.91,C5912076,89889.03,106434.78,-16545.75,16545.75,2.2643,0,0,0,0,0
715,19,TRANSFER,1874.63,C2208159,11463.42,9588.79,C9327373,52982.16,54856.79,1874.63,1874.63,0.1635,0,0,0,0,0
137,17,PAYMENT,1732.47,C2961093,61344.05,59611.58,C8079388,781.12,2513.59,1732.47,1732.47,0.0282,0,0,1,0,0
42,18,TRANSFER,577.67,C6977385,52923.79,52346.12,C5407459,1625.45,2203.12,577.67,577.67,0.0109,0,0,0,0,0
129,9,DEBIT,1636.54,C8142298,4360.7,2724.16,C9334422,9141.71,10778.25,1636.54,1636.54,0.3753,0,0,1,0,0
632,8,CASH_OUT,2669.02,C5417114,1162.08,0.0,C3335555,72865.34,75534.36,1162.08,2669.02,2.2968,0,0,1,0,0
545,17,TRANSFER,2742.03,C9355734,64480.96,61738.93,C3448712,24216.92,26958.95,2742.03,2742.03,0.0425,0,0,0,0,0
151,7,TRANSFER,41974.05,C6366932,147917.31,105943.26,C5355039,4936.78,46910.83,41974.05,41974.05,0.2838,0,0,1,0,0
562,10,CASH_OUT,4486.77,C5565300,16321.21,11834.44,C1524757,2727.25,7214.02,4486.77,4486.77,0.2749,0,0,0,0,0
141,21,CASH_OUT,3767.1,C9548695,5736.78,1969.68,C2861900,18517.5,22284.6,3767.1,3767.1,0.6567,0,0,1,0,0
141,21,PAYMENT,153.8,C8889612,390367.37,390213.57,C9273712,136808.07,136961.87,153.8,153.8,0.0004,0,0,1,0,0
656,8,CASH_OUT,4949.67,C1221838,29990.75,25041.08,C4869382,2678.76,7628.43,4949.67,4949.67,0.165,0,0,1,0,0
515,11,DEBIT,1596.61,C9379847,28971.56,27374.95,C3085293,58607.25,60203.86,1596.61,1596.61,0.0551,0,0,0,0,0
299,11,PAYMENT,9950.51,C6170602,555615.67,545665.16,C7390517,1163.22,11113.73,9950.51,9950.51,0.0179,0,0,1,0,0
232,16,CASH_IN,2611.81,C8724168,231349.6,233961.41,C6719192,1142.55,3754.36,-2611.81,2611.81,0.0113,0,0,0,0,0
296,8,CASH_IN,14619.6,C6870782,5263.96,19883.56,C2112568,148.54,14768.14,-14619.6,14619.6,2.7773,0,0,1,0,0
145,1,CASH_IN,51382.28,C1785082,66377.95,117760.23,C9608040,6592.87,57975.15,-51382.28,51382.28,0.7741,0,1,1,0,0
719,23,PAYMENT,3476.04,C9275330,45285.35,41809.31,C3330315,5921.28,9397.32,3476.04,3476.04,0.0768,0,1,0,0,0
526,22,DEBIT,3355.96,C6306420,2841.75,0.0,C3248660,16315.46,19671.42,2841.75,3355.96,1.1809,0,1,0,0,0
670,22,CASH_IN,11534.25,C6210984,3479.59,15013.84,C3105318,24126.37,35660.62,-11534.25,11534.25,3.3148,0,1,1,0,0
78,6,TRANSFER,1815.57,C3975863,189921.68,188106.11,C2728010,20943.3,22758.87,1815.57,1815.57,0.0096,0,0,0,0,0
63,15,PAYMENT,28108.74,C6095199,18033.68,0.0,C2493676,39294.71,67403.45,18033.68,28108.74,1.5587,0,0,0,0,0
571,19,DEBIT,5943.25,C3154523,39726.49,33783.24,C5520083,34417.07,40360.32,5943.25,5943.25,0.1496,0,0,0,0,0
125,5,CASH_OUT,5588.92,C3035976,276127.69,270538.77,C8452601,1084.3,6673.22,5588.92,5588.92,0.0202,0,1,1,0,0
290,2,DEBIT,1063.07,C8057313,16289.6,15226.53,C9581005,62837.48,63900.55,1063.07,1063.07,0.0653,0,1,1,0,0
469,13,TRANSFER,4359.34,C8839387,8778.09,4418.75,C7132578,15046.94,19406.28,4359.34,4359.34,0.4966,0,0,1,0,0
705,9,CASH_IN,2415.49,C9943482,145166.5,147581.99,C1658714,11070.62,13486.11,-2415.49,2415.49,0.0166,0,0,0,0,0
410,2,PAYMENT,1948.84,C5789409,457644.15,455695.31,C7139463,9572.06,11520.9,1948.84,1948.84,0.0043,0,1,0,0,0
640,16,CASH_IN,5983.26,C8131937,44740.07,50723.33,C1805467,4288.78,10272.04,-5983.26,5983.26,0.1337,0,0,1,0,0
666,18,TRANSFER,4101.18,C8396741,6840.82,2739.64,C8890740,1721.83,5823.01,4101.18,4101.18,0.5995,0,0,1,0,0
316,4,DEBIT,4069.36,C3694193,455913.86,451844.5,C5568900,2728.93,6798.29,4069.36,4069.36,0.0089,0,1,1,0,0
608,8,TRANSFER,14799.18,C5733491,36984.09,22184.91,C9837558,2565.68,17364.86,14799.18,14799.18,0.4001,0,0,0,0,0
415,7,PAYMENT,3349.03,C6232941,13049.53,9700.5,C4475172,1427.72,4776.75,3349.03,3349.03,0.2566,0,0,0,0,0
200,8,CASH_IN,14232.03,C1888829,38103.86,52335.89,C2544757,3979.69,18211.72,-14232.03,14232.03,0.3735,0,0,0,0,0
717,21,PAYMENT,1404.59,C8566266,5815.2,4410.61,C5172985,128775.67,130180.26,1404.59,1404.59,0.2415,0,0,0,0,0
67,19,TRANSFER,21029.13,C7360761,20487.55,0.0,C4566905,26752.42,47781.55,20487.55,21029.13,1.0264,0,0,0,0,0
624,0,CASH_OUT,5620.39,C2370168,20262.44,14642.05,C2061493,54865.88,60486.27,5620.39,5620.39,0.2774,0,1,1,0,0
15,15,CASH_OUT,1280.69,C3725421,4181.38,2900.69,C9615164,4809.56,6090.25,1280.69,1280.69,0.3063,0,0,0,0,0
572,20,DEBIT,1550.67,C5263323,606180.37,604629.7,C5590718,4678.51,6229.18,1550.67,1550.67,0.0026,0,0,0,0,0
389,5,CASH_OUT,4924.9,C8206617,587.87,0.0,C6590342,4792.05,9716.95,587.87,4924.9,8.3775,0,1,0,0,0
119,23,CASH_OUT,3261.82,C2887130,3745.21,483.39,C3768476,2430.13,5691.95,3261.82,3261.82,0.8709,0,1,0,0,0
559,7,CASH_OUT,7421.42,C6688577,66608.23,59186.81,C3496090,115651.04,123072.46,7421.42,7421.42,0.1114,0,0,0,0,0
97,1,TRANSFER,5294.55,C3639719,66678.85,61384.3,C1178397,114159.91,119454.46,5294.55,5294.55,0.0794,0,1,0,0,0
99,3,DEBIT,2964.92,C8044208,7390.22,4425.3,C3847788,55629.08,58594.0,2964.92,2964.92,0.4012,0,1,0,0,0
156,12,CASH_OUT,17744.9,C7280354,205418.5,187673.6,C2708437,11420.36,29165.26,17744.9,17744.9,0.0864,0,0,1,0,0
366,6,TRANSFER,3139.1,C1947332,79233.43,76094.33,C6872631,7514.56,10653.66,3139.1,3139.1,0.0396,0,0,0,0,0
692,20,CASH_OUT,13633.56,C5611170,7388.08,0.0,C9599693,8266.02,21899.58,7388.08,13633.56,1.8453,0,0,0,0,0
574,22,CASH_IN,2551.63,C3635182,118057.04,120608.67,C2145016,1470.89,4022.52,-2551.63,2551.63,0.0216,0,1,0,0,0
170,2,TRANSFER,4465.84,C4182948,2732.18,0.0,C1972530,14801.94,19267.78,2732.18,4465.84,1.6345,0,1,0,0,0
392,8,CASH_OUT,567.66,C5908316,36847.32,36279.66,C2306824,26969.24,27536.9,567.66,567.66,0.0154,0,0,0,0,0
31,7,CASH_OUT,3227.85,C4626335,402.18,0.0,C5896615,5134.04,8361.89,402.18,3227.85,8.0259,0,0,0,0,0
362,2,PAYMENT,2237.37,C9464827,1065.61,0.0,C3342666,104091.55,106328.92,1065.61,2237.37,2.0996,0,1,0,0,0
95,23,TRANSFER,13603.08,C5728948,6473.91,0.0,C5901777,8908.96,22512.04,6473.91,13603.08,2.1012,0,1,0,0,0
586,10,CASH_OUT,7993.57,C6701550,3437.58,0.0,C4948499,7034.56,15028.13,3437.58,7993.57,2.3253,0,0,0,0,0
66,18,PAYMENT,942.82,C6041312,135117.85,134175.03,C1406467,4854.79,5797.61,942.82,942.82,0.007,0,0,0,0,0
352,16,TRANSFER,22783.16,C1989088,61724.51,38941.35,C4612119,13869.68,36652.84,22783.16,22783.16,0.3691,0,0,0,0,0
78,6,DEBIT,6383.99,C1855365,24745.66,18361.67,C7016867,62823.57,69207.56,6383.99,6383.99,0.258,0,0,0,0,0
465,9,PAYMENT,1768.26,C3718176,21101.09,19332.83,C1951145,329.4,2097.66,1768.26,1768.26,0.0838,0,0,1,0,0
64,16,DEBIT,32463.07,C7521241,18045.64,0.0,C5438336,119725.46,152188.53,18045.64,32463.07,1.7989,0,0,0,0,0
346,10,DEBIT,4613.0,C6898361,151179.81,146566.81,C3581111,10297.72,14910.72,4613.0,4613.0,0.0305,0,0,0,0,0
78,6,CASH_IN,45021.3,C9481113,18030.61,63051.91,C8326863,10893.36,55914.66,-45021.3,45021.3,2.4969,0,0,0,0,0
332,20,DEBIT,12134.48,C5865443,75670.11,63535.63,C7494469,4438.83,16573.31,12134.48,12134.48,0.1604,0,0,1,0,0
416,8,CASH_OUT,18817.74,C8739323,9394.32,0.0,C8581524,1468.98,20286.72,9394.32,18817.74,2.0031,0,0,0,0,0
572,20,CASH_OUT,7332.95,C2359638,6320.81,0.0,C7625968,15815.02,23147.97,6320.81,7332.95,1.1601,0,0,0,0,0
620,20,DEBIT,5152.75,C9042600,287983.56,282830.81,C8123617,498.19,5650.94,5152.75,5152.75,0.0179,0,0,0,0,0
346,10,PAYMENT,6942.79,C5126725,57211.42,50268.63,C9168819,4018.02,10960.81,6942.79,6942.79,0.1214,0,0,0,0,0
633,9,CASH_IN,2616.32,C5230427,8320.64,10936.96,C2173432,2678.27,5294.59,-2616.32,2616.32,0.3144,0,0,1,0,0
433,1,CASH_OUT,29981.33,C8308986,7415.45,0.0,C8309376,839.26,30820.59,7415.45,29981.33,4.0431,0,1,0,0,0
366,6,CASH_OUT,4721.31,C5053202,3883.1,0.0,C5168936,8831.34,13552.65,3883.1,4721.31,1.2159,0,0,0,0,0
64,16,TRANSFER,20265.93,C7300558,2436.67,0.0,C2305469,14164.97,34430.9,2436.67,20265.93,8.3171,0,0,0,0,0
586,10,TRANSFER,82011.48,C4940291,89489.66,7478.18,C2920776,31693.82,113705.3,82011.48,82011.48,0.9164,0,0,0,0,0
560,8,CASH_IN,7836.23,C4605350,44748.04,52584.27,C4047146,4364.87,12201.1,-7836.23,7836.23,0.1751,0,0,0,0,0
355,19,CASH_IN,3398.75,C1073877,44851.55,48250.3,C5842638,25521.98,28920.73,-3398.75,3398.75,0.0758,0,0,0,0,0
375,15,CASH_OUT,12568.74,C8061084,6858.01,0.0,C7356264,4402.63,16971.37,6858.01,12568.74,1.8327,0,0,0,0,0
8,8,PAYMENT,3206.6,C9496547,3466.96,260.36,C6570354,1779.17,4985.77,3206.6,3206.6,0.9249,0,0,0,0,0
250,10,DEBIT,2691.22,C8164920,1758.41,0.0,C7748398,2812.23,5503.45,1758.41,2691.22,1.5305,0,0,0,0,0
574,22,CASH_IN,10098.32,C7890790,74859.05,84957.37,C7763707,21079.5,31177.82,-10098.32,10098.32,0.1349,0,1,0,0,0
215,23,PAYMENT,936.15,C4102782,308518.69,307582.54,C5603445,113320.46,114256.61,936.15,936.15,0.003,0,1,0,0,0
324,12,CASH_IN,2166.16,C5732844,28190.48,30356.64,C6999668,1880.95,4047.11,-2166.16,2166.16,0.0768,0,0,1,0,0
652,4,TRANSFER,2613.01,C4841425,34736.28,32123.27,C1925811,1615.05,4228.06,2613.01,2613.01,0.0752,0,1,1,0,0
542,14,PAYMENT,4324.61,C6023801,13844.0,9519.39,C7789285,7731.95,12056.56,4324.61,4324.61,0.3124,0,0,0,0,0
252,12,TRANSFER,26171.14,C9745435,5266.01,0.0,C2813858,23763.37,49934.51,5266.01,26171.14,4.9698,0,0,0,0,0
7,7,CASH_IN,16542.06,C6600478,522167.1,538709.16,C8086986,316288.99,332831.05,-16542.06,16542.06,0.0317,0,0,0,0,0
337,1,TRANSFER,30384.72,C3914376,624.49,0.0,C7517891,2171.5,32556.22,624.49,30384.72,48.6553,0,1,0,0,0
97,1,CASH_IN,5085.66,C6810163,56053.13,61138.79,C4616496,1468.86,6554.52,-5085.66,5085.66,0.0907,0,1,0,0,0
562,10,CASH_OUT,5667.69,C9726483,87925.2,82257.51,C1037822,11211.98,16879.67,5667.69,5667.69,0.0645,0,0,0,0,0
547,19,TRANSFER,596.02,C2807357,16320.04,15724.02,C3031549,1685.82,2281.84,596.02,596.02,0.0365,0,0,0,0,0
211,19,TRANSFER,22585.83,C6226815,8478.96,0.0,C5920259,17104.12,39689.95,8478.96,22585.83,2.6638,0,0,0,0,0
702,6,CASH_OUT,7743.2,C1653282,989.41,0.0,C9768023,41285.48,49028.68,989.41,7743.2,7.8261,0,0,0,0,0
231,15,PAYMENT,1425.61,C5531029,20567.97,19142.36,C3002263,4340.96,5766.57,1425.61,1425.61,0.0693,0,0,0,0,0
654,6,DEBIT,2079.59,C4223072,14945.84,12866.25,C5786715,18070.57,20150.16,2079.59,2079.59,0.1391,0,0,1,0,0
28,4,DEBIT,5486.54,C9768455,4200.61,0.0,C1958202,36482.51,41969.05,4200.61,5486.54,1.3061,0,1,0,0,0
152,8,CASH_IN,2618.01,C6805185,79711.72,82329.73,C6165024,22536.64,25154.65,-2618.01,2618.01,0.0328,0,0,1,0,0
445,13,TRANSFER,21207.58,C5044169,293217.11,272009.53,C4848548,190952.16,212159.74,21207.58,21207.58,0.0723,0,0,0,0,0
385,1,TRANSFER,5634.28,C9500971,3602.23,0.0,C6796468,3697.82,9332.1,3602.23,5634.28,1.5641,0,1,0,0,0
154,10,CASH_IN,33579.18,C9166105,10641.02,44220.2,C6774547,7423.92,41003.1,-33579.18,33579.18,3.1556,0,0,1,0,0
151,7,CASH_OUT,39874.73,C9568558,338.84,0.0,C9702555,25438.13,65312.86,338.84,39874.73,117.6801,0,0,1,0,0
236,20,CASH_IN,21510.94,C6009559,85953.19,107464.13,C2174252,7045.22,28556.16,-21510.94,21510.94,0.2503,0,0,0,0,0
49,1,DEBIT,6758.94,C4668800,16983.18,10224.24,C5343335,18987.4,25746.34,6758.94,6758.94,0.398,0,1,0,0,0
402,18,DEBIT,6714.93,C2729395,84484.04,77769.11,C4820451,16477.55,23192.48,6714.93,6714.93,0.0795,0,0,0,0,0
646,22,TRANSFER,3506.24,C8320240,49362.96,45856.72,C3929346,1714.21,5220.45,3506.24,3506.24,0.071,0,1,1,0,0
213,21,PAYMENT,19274.88,C3559242,172129.08,152854.2,C1354923,865.53,20140.41,19274.88,19274.88,0.112,0,0,0,0,0
156,12,CASH_OUT,1078.18,C8455387,19057.33,17979.15,C3624230,2818.01,3896.19,1078.18,1078.18,0.0566,0,0,1,0,0
297,9,CASH_OUT,28238.73,C1550555,291192.95,262954.22,C8566708,150423.13,178661.86,28238.73,28238.73,0.097,0,0,1,0,0
480,0,CASH_IN,6126.79,C9881013,16851.61,22978.4,C3107316,1552.92,7679.71,-6126.79,6126.79,0.3636,0,1,1,0,0
366,6,CASH_IN,9300.72,C2157539,251166.69,260467.41,C1954838,9257.82,18558.54,-9300.72,9300.72,0.037,0,0,0,0,0
458,2,DEBIT,13195.25,C2881758,31478.69,18283.44,C9215688,2419.04,15614.29,13195.25,13195.25,0.4192,0,1,1,0,0
495,15,CASH_OUT,6575.61,C7505015,19328.92,12753.31,C3708994,38273.45,44849.06,6575.61,6575.61,0.3402,0,0,1,0,0
478,22,CASH_OUT,19351.66,C8171320,20997.05,1645.39,C5764611,3872.23,0.0,19351.66,-3872.23,0.9216,1,1,1,0,1
460,4,PAYMENT,13370.19,C4565533,101672.33,88302.14,C7486561,66716.67,80086.86,13370.19,13370.19,0.1315,0,1,1,0,0
275,11,PAYMENT,6355.15,C3178525,76147.49,69792.34,C2313087,31586.83,37941.98,6355.15,6355.15,0.0835,0,0,0,0,0
369,9,PAYMENT,1325.53,C1223924,4629.07,3303.54,C7615911,47961.31,49286.84,1325.53,1325.53,0.2863,0,0,0,0,0
693,21,PAYMENT,5288.87,C2204141,48951.4,43662.53,C5381861,2711.19,8000.06,5288.87,5288.87,0.108,0,0,0,0,0
462,6,PAYMENT,10330.91,C9434347,14616.49,4285.58,C6505265,1879.36,12210.27,10330.91,10330.91,0.7068,0,0,1,0,0
676,4,CASH_OUT,1057.15,C1954384,3549.37,2492.22,C3051896,21848.88,22906.03,1057.15,1057.15,0.2978,0,1,0,0,0
194,2,DEBIT,5248.99,C2243753,3189.83,0.0,C4436505,11434.52,16683.51,3189.83,5248.99,1.6455,0,1,0,0,0
559,7,TRANSFER,77920.56,C7187349,7024.18,0.0,C9894150,5543.97,83464.53,7024.18,77920.56,11.0932,0,0,0,0,0
704,8,TRANSFER,13457.04,C6904622,3108.18,0.0,C2399841,165961.19,179418.23,3108.18,13457.04,4.3296,0,0,0,0,0
432,0,CASH_IN,21106.06,C2198156,1825.99,22932.05,C7955353,4468.02,25574.08,-21106.06,21106.06,11.5587,0,1,0,0,0
273,9,CASH_IN,4880.09,C6632495,33897.46,38777.55,C4003837,15819.31,20699.4,-4880.09,4880.09,0.144,0,0,0,0,0
462,6,CASH_IN,13333.33,C5904390,50680.89,64014.22,C9327318,20675.49,34008.82,-13333.33,13333.33,0.2631,0,0,1,0,0
342,6,CASH_OUT,592.77,C4672405,70587.42,69994.65,C9223310,749.13,1341.9,592.77,592.77,0.0084,0,0,0,0,0
514,10,CASH_IN,16353.52,C4085632,30424.87,46778.39,C8024001,3685.14,20038.66,-16353.52,16353.52,0.5375,0,0,0,0,0
649,1,CASH_IN,1902.82,C2926858,7211.04,9113.86,C4995187,2580.51,4483.33,-1902.82,1902.82,0.2639,0,1,1,0,0
298,10,PAYMENT,3762.6,C3773898,22338.43,18575.83,C7304402,118910.08,122672.68,3762.6,3762.6,0.1684,0,0,1,0,0
272,8,DEBIT,1819.17,C8926742,53513.88,51694.71,C1481874,1017.02,2836.19,1819.17,1819.17,0.034,0,0,0,0,0
98,2,CASH_OUT,1422.99,C3067771,14621.18,13198.19,C1381989,28811.34,30234.33,1422.99,1422.99,0.0973,0,1,0,0,0
631,7,TRANSFER,6472.32,C8373129,180633.6,174161.28,C6893383,86185.29,92657.61,6472.32,6472.32,0.0358,0,0,1,0,0
419,11,DEBIT,1074.48,C2383306,2498.43,1423.95,C9186681,5513.97,6588.45,1074.48,1074.48,0.4301,0,0,0,0,0
124,4,DEBIT,1922.74,C6690375,56535.76,54613.02,C9016323,302999.01,304921.75,1922.74,1922.74,0.034,0,1,1,0,0
102,6,TRANSFER,13140.25,C2094829,11760.56,0.0,C3445737,11208.51,24348.76,11760.56,13140.25,1.1173,0,0,0,0,0
13,13,DEBIT,3206.48,C3285273,46992.76,43786.28,C3609512,5736.33,8942.81,3206.48,3206.48,0.0682,0,0,0,0,0
502,22,CASH_IN,54089.84,C7419538,52008.61,106098.45,C6703291,11031.13,65120.97,-54089.84,54089.84,1.04,0,1,1,0,0
709,13,CASH_OUT,628.07,C5244216,4881.68,4253.61,C9919472,2771.91,3399.98,628.07,628.07,0.1287,0,0,0,0,0
704,8,CASH_OUT,20698.73,C8904049,10377.8,0.0,C2877511,34244.66,54943.39,10377.8,20698.73,1.9945,0,0,0,0,0
44,20,TRANSFER,2273.5,C1470664,10897.87,8624.37,C7530899,591.91,2865.41,2273.5,2273.5,0.2086,0,0,0,0,0
310,22,DEBIT,1734.38,C2334606,41888.52,40154.14,C6401506,46126.91,47861.29,1734.38,1734.38,0.0414,0,1,1,0,0
161,17,CASH_IN,571.03,C3541809,16484.58,17055.61,C3202294,2981.09,3552.12,-571.03,571.03,0.0346,0,0,1,0,0
669,21,CASH_OUT,841.28,C7370998,25035.98,24194.7,C9716081,60727.1,61568.38,841.28,841.28,0.0336,0,0,1,0,0
693,21,TRANSFER,121379.37,C4357783,540661.62,419282.25,C8875736,8967.27,130346.64,121379.37,121379.37,0.2245,0,0,0,0,0
123,3,CASH_IN,2460.44,C3603507,19918.39,22378.83,C8957446,5791.06,8251.5,-2460.44,2460.44,0.1235,0,1,1,0,0
529,1,PAYMENT,9107.18,C4541962,621498.36,612391.18,C1267150,48648.95,57756.13,9107.18,9107.18,0.0147,0,1,0,0,0
513,9,CASH_IN,1794.56,C3644977,65306.74,67101.3,C1867214,20058.35,21852.91,-1794.56,1794.56,0.0275,0,0,0,0,0
87,15,DEBIT,4171.62,C2726872,137067.15,132895.53,C2217335,2962.33,7133.95,4171.62,4171.62,0.0304,0,0,0,0,0
529,1,TRANSFER,22732.38,C2292723,3456.16,0.0,C6281083,4928.79,27661.17,3456.16,22732.38,6.5774,0,1,0,0,0
158,14,CASH_IN,7222.13,C9857793,274478.73,281700.86,C8835837,6846.13,14068.26,-7222.13,7222.13,0.0263,0,0,1,0,0
100,4,TRANSFER,9004.57,C7395511,5045.23,0.0,C5777565,38314.72,47319.29,5045.23,9004.57,1.7848,0,1,0,0,0
171,3,CASH_OUT,2339.81,C5263724,5244.24,2904.43,C6986152,6304.28,8644.09,2339.81,2339.81,0.4462,0,1,0,0,0
88,16,CASH_IN,2009.59,C6268756,91998.11,94007.7,C9162711,5456.85,7466.44,-2009.59,2009.59,0.0218,0,0,0,0,0
85,13,DEBIT,3497.78,C3323912,16422.23,12924.45,C9922993,2926.06,6423.84,3497.78,3497.78,0.213,0,0,0,0,0
301,13,CASH_OUT,30190.22,C9441479,36666.06,6475.84,C6941447,2247.95,32438.17,30190.22,30190.22,0.8234,0,0,1,0,0
225,9,DEBIT,245.78,C4997876,1277.64,1031.86,C4456711,11578.41,11824.19,245.78,245.78,0.1924,0,0,0,0,0
93,21,DEBIT,20252.35,C7195965,11651.92,0.0,C5028300,14213.79,34466.14,11651.92,20252.35,1.7381,0,0,0,0,0
436,4,DEBIT,1520.97,C5150296,25184.96,23663.99,C2998729,19635.04,21156.01,1520.97,1520.97,0.0604,0,1,0,0,0
363,3,TRANSFER,87993.41,C4988450,6219.23,0.0,C1297271,24499.76,112493.17,6219.23,87993.41,14.1486,0,1,0,0,0
415,7,TRANSFER,43738.0,C6700313,9140.63,0.0,C9615590,3434.67,47172.67,9140.63,43738.0,4.785,0,0,0,0,0
693,21,CASH_OUT,36177.21,C8702837,58909.17,22731.96,C4172477,11224.32,47401.53,36177.21,36177.21,0.6141,0,0,0,0,0
414,6,DEBIT,564.67,C7855375,24362.73,23798.06,C3295507,4247.19,4811.86,564.67,564.67,0.0232,0,0,0,0,0
519,15,CASH_OUT,39810.73,C4213793,18250.33,0.0,C9425021,52674.08,92484.81,18250.33,39810.73,2.1814,0,0,0,0,0
338,2,TRANSFER,60068.64,C8948946,15206.96,0.0,C5505840,14409.13,74477.77,15206.96,60068.64,3.9501,0,1,0,0,0
249,9,DEBIT,2545.04,C4458667,1544.11,0.0,C5412161,31145.91,33690.95,1544.11,2545.04,1.6482,0,0,0,0,0
497,17,CASH_IN,6038.54,C3853323,300473.83,306512.37,C4347965,1185.98,7224.52,-6038.54,6038.54,0.0201,0,0,1,0,0
596,20,PAYMENT,2100.25,C8803677,87440.29,85340.04,C3075597,95696.14,97796.39,2100.25,2100.25,0.024,0,0,0,0,0
300,12,DEBIT,1120.61,C2079647,5041.48,3920.87,C5381206,111451.1,112571.71,1120.61,1120.61,0.2223,0,0,1,0,0
470,14,PAYMENT,1490.76,C2203717,14315.19,12824.43,C2053147,3353.22,4843.98,1490.76,1490.76,0.1041,0,0,1,0,0
481,1,PAYMENT,2547.71,C9892248,245802.87,243255.16,C1066383,3137.21,5684.92,2547.71,2547.71,0.0104,0,1,1,0,0
612,12,CASH_IN,10932.66,C6439554,4257.85,15190.51,C9687390,17004.64,27937.3,-10932.66,10932.66,2.5676,0,0,0,0,0
506,2,PAYMENT,2732.63,C4732587,7661.82,4929.19,C4111952,47413.22,50145.85,2732.63,2732.63,0.3567,0,1,0,0,0
71,23,PAYMENT,13132.9,C3598743,128380.4,115247.5,C4859876,8203.28,21336.18,13132.9,13132.9,0.1023,0,1,0,0,0
9,9,PAYMENT,2145.67,C4569883,4225.37,2079.7,C7212874,2843.62,4989.29,2145.67,2145.67,0.5078,0,0,0,0,0
